Date,SID/Type,Method,Inhibition,Cuv Temp,Flag,逐小时气温 (°C),天气状况,风向风力,日最高温,日最低温,相对湿度,"line1_inflow_flow
（1号线路进水流量）",line2_inflow_flow（2号线路进水流量）,line3_inflow_flow（3号线路进水流量）,turntable1_tank_temperature_t1（转盘1水箱温度计T1）,turntable2_tank_temperature_t2（转盘2水箱温度计T2）,turntable3_tank_temperature_t3（转盘3水箱温度计T3）,turntable1_frequency_feedback（转盘1频率反馈）,turntable2_frequency_feedback（转盘2频率反馈）,turntable3_frequency_feedback（转盘3频率反馈）,turntable1_run_time（转盘1已运行时间）,turntable2_run_time（转盘2已运行时间）,turntable3_run_time（转盘3已运行时间）,watersupply1_totalflow（供水1累计流量）,watersupply2_totalflow（供水2累计流量）,watersupply3_totalflow（供水3累计流量）,total_inflow_ammonia（总进水氨氮）,total_inflow_nitrate（总进水硝氮）,total_inflow_ph（总进水pH）,total_outflow_ammonia（总出水氨氮）,total_outflow_nitrate（总出水硝氮）,total_outflow_ph（总出水pH）,turntable1_out_ammonia（转盘水箱1出水氨氮）,turntable1_out_nitrate（转盘水箱1出水硝氮）,turntable1_out_ph（转盘水箱1出水pH）,turntable2_out_ammonia（转盘水箱2出水氨氮）,turntable2_out_nitrate（转盘水箱2出水硝氮）,turntable2_out_ph（转盘水箱2出水pH）,turntable3_out_ammonia（转盘水箱3出水氨氮）,turntable3_out_nitrate（转盘水箱3出水硝氮）,turntable3_out_ph（转盘水箱3出水pH）,outflow_inhibition_rate（出水抑制率）,inflow_inhibition_rate（进水抑制率）,box1_toxicity（1箱毒性）,box2_toxicity（2箱毒性）,box3_toxicity（3箱毒性）,总进水温度,1箱出水温度,2箱出水温度,MBR溶解氧,MBR水箱温度,MBR跨膜压差,风机运行状态,SID
2025-12-19 18:20:00,,总进水毒性,-1.000252,24.4,,15,晴,南风,18,2,0.46,0.3,0.34,0.57,17.9,17.9,17.8,50.0,50.0,50.0,,,,109.0,116.0,215.0,0.6,6.95,6.04,0.5,10.38,6.0,,6.96,6.1,0.27,9.69,6.1,0.1,7.38,6.27,,,,,,,,,,,,,Sample1
2025-12-19 18:30:00,,水箱2毒性,5.940427,24.7,,15,晴,南风,18,2,0.46,0.3,0.35,0.55,17.9,17.9,17.8,50.0,50.0,50.0,,,,109.0,116.0,215.0,0.6,7.01,6.05,0.5,10.5,5.97,,6.99,6.1,0.27,9.86,6.12,0.1,7.35,6.27,,,,,,,,,,,,,Sample2
2025-12-19 18:40:00,,总进水毒性,8.653596,24.6,,15,晴,南风,18,2,0.46,0.3,0.34,0.56,17.9,17.9,17.8,50.0,50.0,50.0,,,,109.0,116.0,215.0,0.6,7.04,6.06,0.5,10.55,6.0,,7.01,6.12,0.27,9.85,6.11,0.1,7.38,6.27,,,,,,,,,,,,,Sample1
2025-12-19 18:50:00,,水箱3毒性,10.67906,24.3,,15,晴,南风,18,2,0.46,0.0,0.33,0.54,17.9,17.9,17.8,50.0,50.0,50.0,,,,109.0,116.0,215.0,0.6,6.98,6.03,0.5,10.55,5.97,,7.01,6.12,0.27,9.97,6.08,0.1,7.33,6.26,,,,,,,,,,,,,Sample2
2025-12-19 19:00:00,,总进水毒性,6.862796,24.6,,12,晴,南风,18,2,0.55,0.29,0.36,0.56,17.9,17.9,17.8,50.0,50.0,50.0,,,,109.0,116.0,215.0,0.6,6.95,6.06,0.5,10.44,6.0,,6.96,6.11,0.27,9.86,6.12,0.1,7.3,6.26,,,,,,,,,,,,,Sample1
2025-12-19 19:10:00,,水箱1毒性,9.900978,24.5,,12,晴,南风,18,2,0.55,0.31,0.35,0.56,17.9,17.9,17.8,50.0,50.0,50.0,,,,109.0,116.0,215.0,0.6,6.95,6.02,0.5,10.5,5.94,,6.99,6.11,0.27,9.86,6.06,0.1,7.36,6.26,,,,,,,,,,,,,Sample2
2025-12-19 19:20:00,,总进水毒性,6.862785,24.3,,12,晴,南风,18,2,0.55,0.0,0.36,0.56,17.9,17.9,17.8,50.0,50.0,50.0,,,,109.0,116.0,215.0,0.6,6.95,6.0,0.5,10.44,5.94,,6.96,6.11,0.27,9.86,6.07,0.1,7.33,6.25,,,,,,,,,,,,,Sample1
2025-12-19 19:30:00,,水箱2毒性,9.137596,24.6,,12,晴,南风,18,2,0.55,0.0,0.34,0.55,17.9,17.9,17.8,50.0,50.0,50.0,,,,109.0,116.0,215.0,0.6,6.9,6.03,0.49,10.38,5.97,,6.96,6.11,0.27,9.86,6.06,0.1,7.35,6.27,,,,,,,,,,,,,Sample2
2025-12-19 19:40:00,,总进水毒性,5.154216,24.5,,12,晴,南风,18,2,0.55,0.31,0.35,0.56,17.9,17.9,17.8,50.0,50.0,50.0,,,,109.0,116.0,215.0,0.6,6.87,6.06,0.5,10.33,5.99,,6.9,6.12,0.27,9.75,6.09,0.1,7.19,6.26,,,,,,,,,,,,,Sample1
2025-12-19 19:50:00,,水箱3毒性,10.050264,24.2,,12,晴,南风,18,2,0.55,0.3,0.34,0.55,17.9,17.9,17.8,50.0,50.0,50.0,,,,109.0,116.0,215.0,0.6,6.93,6.06,0.51,10.39,5.98,,6.93,6.11,0.27,9.8,6.08,0.1,7.19,6.27,,,,,,,,,,,,,Sample2
2025-12-19 20:00:00,,总进水毒性,6.8293,24.5,,10,晴,南风,18,2,0.61,0.0,0.36,0.56,17.9,17.9,17.8,50.0,50.0,50.0,,,,109.0,116.0,215.0,0.6,6.92,6.06,0.5,10.33,5.96,,6.93,6.12,0.27,9.81,6.06,0.1,7.24,6.28,,,,,,,,,,,,,Sample1
2025-12-19 20:10:00,,水箱1毒性,6.153669,24.7,,10,晴,南风,18,2,0.61,0.31,0.34,0.55,17.9,17.9,17.8,50.0,50.0,50.0,,,,109.0,116.0,215.0,0.6,7.01,6.05,0.49,10.5,5.97,,6.99,6.1,0.27,9.97,6.09,0.1,7.27,6.27,,,,,,,,,,,,,Sample2
2025-12-19 20:20:00,,总进水毒性,7.959706,24.2,,10,晴,南风,18,2,0.61,0.32,0.34,0.55,17.9,17.9,17.8,50.0,50.0,50.0,,,,109.0,116.0,215.0,0.6,7.04,6.05,0.5,10.55,6.0,,7.01,6.1,0.27,9.96,6.07,0.1,7.33,6.27,,,,,,,,,,,,,Sample1
2025-12-19 20:30:00,,水箱2毒性,5.154216,24.5,,10,晴,南风,18,2,0.61,0.3,0.35,0.56,17.9,17.9,17.8,50.0,50.0,50.0,,,,109.0,116.0,215.0,0.6,7.06,6.06,0.51,10.6,5.95,,7.04,6.11,0.27,10.01,6.07,0.1,7.38,6.28,,,,,,,,,,,,,Sample2
2025-12-19 20:40:00,,总进水毒性,5.796933,24.7,,10,晴,南风,18,2,0.61,0.3,0.34,0.56,17.9,17.9,17.8,50.0,50.0,50.0,,,,109.0,116.0,215.0,0.6,7.04,6.03,0.49,10.61,5.98,,7.04,6.1,0.27,10.02,6.08,0.1,7.3,6.27,,,,,,,,,,,,,Sample1
2025-12-19 20:50:00,,水箱3毒性,4.950898,24.2,,10,晴,南风,18,2,0.61,0.32,0.35,0.56,17.9,17.9,17.8,50.0,50.0,50.0,,,,109.0,116.0,215.0,0.6,7.15,6.04,0.5,10.6,5.96,,7.04,6.11,0.27,10.01,6.09,0.1,7.33,6.27,,,,,,,,,,,,,Sample2
2025-12-19 21:00:00,,总进水毒性,10.000007,24.4,,8,晴,南风,18,2,0.67,0.3,0.34,0.56,17.9,17.9,17.8,50.0,50.0,50.0,,,,109.0,116.0,215.0,0.6,7.04,6.01,0.5,10.6,5.96,,7.07,6.12,0.27,9.96,6.09,0.1,7.41,6.26,,,,,,,,,,,,,Sample1
2025-12-19 21:10:00,,水箱1毒性,9.091435,24.7,,8,晴,南风,18,2,0.67,0.31,0.34,0.56,17.9,17.9,17.8,50.0,50.0,50.0,,,,109.0,116.0,215.0,0.6,7.15,6.01,0.5,10.6,5.95,,7.07,6.12,0.27,10.07,6.09,0.1,7.38,6.28,,,,,,,,,,,,,Sample2
2025-12-19 21:20:00,,总进水毒性,11.881653,24.4,,8,晴,南风,18,2,0.67,0.3,0.34,0.55,17.9,17.9,17.8,50.0,50.0,50.0,,,,109.0,116.0,215.0,0.6,7.15,6.02,0.5,10.71,5.94,,7.16,6.1,0.27,10.18,6.07,0.1,7.41,6.27,,,,,,,,,,,,,Sample1
2025-12-19 21:30:00,,水箱2毒性,9.27809,24.4,,8,晴,南风,18,2,0.67,0.32,0.36,0.57,17.9,17.9,17.8,50.0,50.0,50.0,,,,109.0,116.0,215.0,0.6,7.15,6.01,0.5,10.71,5.95,,7.15,6.11,0.27,10.18,6.06,0.1,7.44,6.27,,,,,,,,,,,,,Sample2
2025-12-19 21:40:00,,总进水毒性,8.039722,24.7,,8,晴,南风,18,2,0.67,0.0,0.34,0.56,17.9,17.9,17.8,50.0,50.0,50.0,,,,109.0,116.0,215.0,0.6,7.18,6.0,0.5,10.71,5.91,,7.18,6.12,0.27,10.18,6.09,0.1,7.47,6.26,,,,,,,,,,,,,Sample1
2025-12-19 21:50:00,,水箱3毒性,-1.069782,24.4,,8,晴,南风,18,2,0.67,0.29,0.35,0.56,17.9,17.9,17.8,50.0,50.0,50.0,,,,109.0,116.0,215.0,0.6,7.21,6.02,0.5,10.76,5.95,,7.21,6.11,0.27,10.18,6.07,0.1,7.5,6.27,,,,,,,,,,,,,Sample2
2025-12-19 22:00:00,,总进水毒性,3.092692,24.3,,5,晴,南风,18,2,0.76,0.0,0.33,0.55,17.9,17.9,17.8,50.0,50.0,50.0,,,,109.0,116.0,215.0,0.6,7.29,6.02,0.5,10.87,5.96,,7.27,6.12,0.27,10.34,6.09,0.1,7.58,6.27,,,,,,,,,,,,,Sample1
2025-12-19 22:10:00,,水箱1毒性,9.184227,24.6,,5,晴,南风,18,2,0.76,0.31,0.34,0.56,17.9,17.9,17.8,50.0,50.0,50.0,,,,109.0,116.0,215.0,0.6,7.43,6.01,0.5,10.98,5.96,,7.35,6.11,0.27,10.38,6.07,0.1,7.66,6.26,,,,,,,,,,,,,Sample2
2025-12-19 22:20:00,,总进水毒性,7.179561,24.7,,5,晴,南风,18,2,0.76,0.31,0.34,0.56,17.9,17.9,17.8,50.0,50.0,50.0,,,,109.0,116.0,215.0,0.6,7.49,6.03,0.5,11.15,5.97,,7.46,6.12,0.27,10.56,6.07,0.1,7.78,6.27,,,,,,,,,,,,,Sample1
2025-12-19 22:30:00,,水箱2毒性,12.871182,24.3,,5,晴,南风,18,2,0.76,0.3,0.34,0.56,17.9,17.9,17.8,50.0,50.0,50.0,,,,109.0,116.0,215.0,0.6,7.49,6.03,0.5,11.14,5.94,,7.49,6.07,0.27,10.56,6.07,0.1,7.72,6.23,,,,,,,,,,,,,Sample2
2025-12-19 22:40:00,,总进水毒性,6.416938,24.4,,5,晴,南风,18,2,0.76,0.0,0.35,0.57,17.9,17.9,17.8,50.0,50.0,50.0,,,,109.0,116.0,215.0,0.6,7.57,6.01,0.5,11.25,5.94,,7.55,6.08,0.27,10.71,6.09,0.1,7.92,6.24,,,,,,,,,,,,,Sample1
2025-12-19 22:50:00,,水箱3毒性,10.695183,24.7,,5,晴,南风,18,2,0.76,0.31,0.34,0.56,17.9,17.9,17.8,50.0,50.0,50.0,,,,109.0,116.0,215.0,0.6,7.63,6.02,0.5,11.37,5.96,,7.6,6.11,0.27,10.65,6.09,0.1,7.89,6.27,,,,,,,,,,,,,Sample2
2025-12-19 23:00:00,,总进水毒性,1.111378,24.4,,4,晴,南风,18,2,0.79,0.0,0.34,0.57,17.9,17.9,17.8,50.0,50.0,50.0,,,,109.0,116.0,215.0,0.6,7.66,6.01,0.5,11.42,5.97,,7.63,6.1,0.27,10.7,6.09,0.1,7.95,6.26,,,,,,,,,,,,,Sample1
2025-12-19 23:10:00,,水箱1毒性,5.319579,24.2,,4,晴,南风,18,2,0.79,0.0,0.34,0.57,17.9,17.9,17.8,50.0,50.0,50.0,,,,109.0,116.0,215.0,0.6,7.74,6.0,0.5,11.47,5.96,,7.63,6.12,0.27,10.77,6.08,0.1,8.01,6.28,,,,,,,,,,,,,Sample2
2025-12-19 23:20:00,,总进水毒性,4.210683,24.6,,4,晴,南风,18,2,0.79,0.0,0.35,0.56,17.9,17.9,17.8,50.0,50.0,50.0,,,,109.0,116.0,215.0,0.6,7.86,6.03,0.5,11.58,5.95,,7.75,6.12,0.27,10.92,6.09,0.1,8.17,6.28,,,,,,,,,,,,,Sample1
2025-12-19 23:30:00,,水箱2毒性,11.579151,24.6,,4,晴,南风,18,2,0.79,0.3,0.34,0.56,17.9,17.9,17.8,50.0,50.0,50.0,,,,109.0,116.0,215.0,0.6,7.94,6.02,0.5,11.81,5.95,,7.83,6.11,0.27,11.08,6.09,0.1,8.22,6.27,,,,,,,,,,,,,Sample2
2025-12-19 23:40:00,,总进水毒性,1.031181,24.2,,4,晴,南风,18,2,0.79,0.0,0.35,0.56,17.9,17.9,17.8,50.0,50.0,50.0,,,,109.0,116.0,215.0,0.6,7.94,6.02,0.5,11.86,5.95,,7.89,6.1,0.27,11.03,6.08,0.1,8.22,6.27,,,,,,,,,,,,,Sample1
2025-12-19 23:50:00,,水箱3毒性,11.000247,24.3,,4,晴,南风,18,2,0.79,0.32,0.34,0.58,17.9,17.9,17.8,50.0,50.0,50.0,,,,109.0,116.0,215.0,0.6,8.06,6.02,0.5,11.86,5.94,,7.91,6.11,0.27,11.14,6.09,0.1,8.27,6.28,,,,,,,,,,,,,Sample2
2025-12-20 00:00:00,,总进水毒性,10.25639,24.7,,10,多云,东南风,15,6,0.73,0.31,0.33,0.56,18.12,18.12,17.97,50.0,50.0,50.0,,,,115.0,123.0,227.0,0.6,7.66,6.11,0.61,10.6,6.04,,7.18,6.14,0.31,12.06,6.2,1.0,7.92,6.32,,,,,,,,,,,,,Sample1
2025-12-20 00:10:00,,水箱1毒性,6.522414,24.4,,10,多云,东南风,15,6,0.73,0.29,0.32,0.55,18.12,18.11,17.96,50.0,50.0,50.0,,,,115.0,124.0,227.0,0.6,7.63,6.1,0.61,10.55,6.03,,7.1,6.14,0.31,11.9,6.21,0.9,7.69,6.31,,,,,,,,,,,,,Sample2
2025-12-20 00:20:00,,总进水毒性,5.347157,24.2,,10,多云,东南风,15,6,0.73,0.0,0.33,0.56,18.12,18.1,17.96,50.0,50.0,50.0,,,,115.0,124.0,228.0,0.6,7.52,6.1,0.61,10.38,6.05,,7.02,6.15,0.31,11.74,6.21,0.9,7.64,6.34,,,,,,,,,,,,,Sample1
2025-12-20 00:30:00,,水箱2毒性,6.741405,24.5,,10,多云,东南风,15,6,0.73,0.32,0.33,0.57,18.12,18.1,17.96,50.0,50.0,50.0,,,,115.0,124.0,228.0,0.6,7.43,6.1,0.61,10.33,6.04,,6.96,6.13,0.31,11.68,6.21,0.9,7.55,6.32,,,,,,,,,,,,,Sample2
2025-12-20 00:40:00,,总进水毒性,11.579151,24.7,,10,多云,东南风,15,6,0.73,0.3,0.33,0.55,18.11,18.1,17.96,50.0,50.0,50.0,,,,115.0,124.0,228.0,0.6,7.35,6.1,0.61,10.17,6.04,,6.87,6.13,0.31,11.57,6.19,0.9,7.5,6.34,,,,,,,,,,,,,Sample1
2025-12-20 00:50:00,,水箱3毒性,4.123873,24.4,,10,多云,东南风,15,6,0.73,0.3,0.34,0.56,18.1,18.09,17.95,50.0,50.0,50.0,,,,115.0,124.0,228.0,0.6,7.26,6.1,0.61,10.12,6.03,,6.82,6.14,0.31,11.46,6.21,0.9,7.35,6.33,,,,,,,,,,,,,Sample2
2025-12-20 01:00:00,,总进水毒性,10.152238,24.3,,9,多云,东南风,15,6,0.76,0.29,0.34,0.55,18.1,18.09,17.95,50.0,50.0,50.0,,,,115.0,124.0,228.0,0.6,7.23,6.12,0.61,9.95,6.03,,6.73,6.15,0.31,11.41,6.22,0.9,7.32,6.32,,,,,,,,,,,,,Sample1
2025-12-20 01:10:00,,水箱1毒性,3.14126,24.6,,9,多云,东南风,15,6,0.76,0.31,0.34,0.57,18.1,18.09,17.94,50.0,50.0,50.0,,,,115.0,124.0,228.0,0.6,7.15,6.12,0.61,9.9,6.03,,6.71,6.14,0.31,11.31,6.19,0.9,7.24,6.31,,,,,,,,,,,,,Sample2
2025-12-20 01:20:00,,总进水毒性,12.370782,24.7,,9,多云,东南风,15,6,0.76,0.3,0.34,0.55,18.09,18.09,17.95,50.0,50.0,50.0,,,,116.0,124.0,228.0,0.6,7.07,6.12,0.61,9.8,6.05,,6.59,6.15,0.31,11.25,6.2,0.9,7.24,6.33,,,,,,,,,,,,,Sample1
2025-12-20 01:30:00,,水箱2毒性,9.574189,24.3,,9,多云,东南风,15,6,0.76,0.34,0.34,0.58,18.1,18.08,17.95,50.0,50.0,50.0,,,,116.0,124.0,228.0,0.6,6.92,6.1,0.61,9.63,6.05,,6.54,6.13,0.31,11.09,6.19,1.1,7.1,6.32,,,,,,,,,,,,,Sample2
2025-12-20 01:40:00,,总进水毒性,1.105236,24.2,,9,多云,东南风,15,6,0.76,0.31,0.33,0.56,18.1,18.09,17.96,50.0,50.0,50.0,,,,116.0,124.0,228.0,0.6,6.93,6.1,0.61,9.63,6.04,,6.51,6.13,0.31,10.98,6.2,1.0,7.04,6.32,,,,,,,,,,,,,Sample1
2025-12-20 01:50:00,,水箱3毒性,6.5932,24.6,,9,多云,东南风,15,6,0.76,0.31,0.35,0.56,18.1,18.09,17.96,50.0,50.0,50.0,,,,116.0,124.0,228.0,0.6,6.84,6.11,0.61,9.47,6.03,,6.4,6.13,0.31,10.81,6.22,1.0,6.93,6.33,,,,,,,,,,,,,Sample2
2025-12-20 02:00:00,,总进水毒性,9.474247,24.7,,8,多云,东南风,15,6,0.79,0.0,0.34,0.56,18.11,18.1,17.96,50.0,50.0,50.0,,,,116.0,124.0,229.0,0.6,6.73,6.1,0.61,9.26,6.04,,6.26,6.15,0.31,10.66,6.21,1.0,6.79,6.34,,,,,,,,,,,,,Sample1
2025-12-20 02:10:00,,水箱1毒性,13.613264,24.3,,8,多云,东南风,15,6,0.79,0.32,0.33,0.56,18.1,18.09,17.95,50.0,50.0,50.0,,,,116.0,124.0,229.0,0.6,6.59,6.15,0.61,9.15,6.06,,6.18,6.15,0.31,10.55,6.21,1.0,6.68,6.32,,,,,,,,,,,,,Sample2
2025-12-20 02:20:00,,总进水毒性,5.464903,24.2,,8,多云,东南风,15,6,0.79,0.3,0.34,0.56,18.09,18.09,17.95,50.0,50.0,50.0,,,,116.0,124.0,229.0,0.6,6.48,6.14,0.61,9.05,6.03,,6.15,6.15,0.31,10.44,6.19,1.0,6.65,6.34,,,,,,,,,,,,,Sample1
2025-12-20 02:30:00,,水箱2毒性,4.468544,24.7,,8,多云,东南风,15,6,0.79,0.29,0.35,0.56,18.1,18.09,17.95,50.0,50.0,50.0,,,,116.0,124.0,229.0,0.6,6.48,6.16,0.61,9.11,6.04,,6.12,6.15,0.31,10.33,6.19,0.9,6.57,6.37,,,,,,,,,,,,,Sample2
2025-12-20 02:40:00,,总进水毒性,7.446887,24.6,,8,多云,东南风,15,6,0.79,0.44,0.35,0.56,18.1,18.1,17.95,50.0,50.0,50.0,,,,116.0,124.0,229.0,0.6,6.51,6.13,0.61,9.06,6.05,,6.07,6.13,0.31,10.33,6.21,0.9,6.57,6.34,,,,,,,,,,,,,Sample1
2025-12-20 02:50:00,,水箱3毒性,3.333238,24.2,,8,多云,东南风,15,6,0.79,0.0,0.33,0.56,18.1,18.1,17.96,50.0,50.0,50.0,,,,116.0,124.0,229.0,0.6,6.4,6.15,0.61,8.89,6.04,,6.01,6.14,0.31,10.24,6.21,0.9,6.46,6.36,,,,,,,,,,,,,Sample2
2025-12-20 03:00:00,,总进水毒性,1.111378,24.3,,7,多云,东南风,15,6,0.82,0.3,0.35,0.57,18.1,18.1,17.95,50.0,50.0,50.0,,,,116.0,125.0,229.0,0.6,6.39,6.14,0.61,8.95,6.04,,6.04,6.14,0.31,10.33,6.19,0.9,6.43,6.37,,,,,,,,,,,,,Sample1
2025-12-20 03:10:00,,水箱1毒性,8.42136,24.7,,7,多云,东南风,15,6,0.82,0.3,0.34,0.56,18.1,18.09,17.95,50.0,50.0,50.0,,,,116.0,125.0,229.0,0.6,6.4,6.15,0.61,8.89,6.04,,6.01,6.15,0.31,10.18,6.19,0.9,6.51,6.35,,,,,,,,,,,,,Sample2
2025-12-20 03:20:00,,总进水毒性,6.5932,24.6,,7,多云,东南风,15,6,0.82,0.31,0.35,0.56,18.1,18.1,17.95,50.0,50.0,50.0,,,,116.0,125.0,229.0,0.6,6.31,6.14,0.61,8.84,6.06,,5.99,6.14,0.31,10.02,6.19,0.9,6.46,6.35,,,,,,,,,,,,,Sample1
2025-12-20 03:30:00,,水箱2毒性,-1.123868,24.2,,7,多云,东南风,15,6,0.82,0.0,0.35,0.56,18.1,18.09,17.94,50.0,50.0,50.0,,,,116.0,125.0,229.0,0.6,6.34,6.12,0.61,8.84,6.04,,5.99,6.15,0.31,10.18,6.19,0.9,6.4,6.35,,,,,,,,,,,,,Sample2
2025-12-20 03:40:00,,总进水毒性,7.734879,24.4,,7,多云,东南风,15,6,0.82,0.32,0.35,0.56,18.09,18.09,17.95,50.0,50.0,50.0,,,,116.0,125.0,229.0,0.6,6.42,6.15,0.61,8.9,6.05,,5.99,6.15,0.31,9.97,6.2,0.9,6.43,6.37,,,,,,,,,,,,,Sample1
2025-12-20 03:50:00,,水箱3毒性,6.487149,24.7,,7,多云,东南风,15,6,0.82,0.31,0.32,0.55,18.09,18.09,17.95,50.0,50.0,50.0,,,,116.0,125.0,230.0,0.6,6.45,6.13,0.61,8.89,6.03,,5.99,6.13,0.31,9.96,6.21,0.9,6.4,6.35,,,,,,,,,,,,,Sample2
2025-12-20 04:00:00,,总进水毒性,9.783179,24.5,,6,多云,东南风,15,6,0.85,0.31,0.33,0.55,18.09,18.09,17.94,50.0,50.0,50.0,,,,116.0,125.0,230.0,0.6,6.4,6.14,0.61,8.79,6.06,,5.88,6.14,0.31,9.86,6.2,0.9,6.24,6.36,,,,,,,,,,,,,Sample1
2025-12-20 04:10:00,,水箱1毒性,4.444623,24.2,,6,多云,东南风,15,6,0.85,0.0,0.34,0.55,18.09,18.09,17.95,50.0,50.0,50.0,,,,116.0,125.0,230.0,0.6,6.42,6.14,0.61,8.74,6.05,,5.82,6.16,0.31,9.8,6.21,0.9,6.18,6.35,,,,,,,,,,,,,Sample2
2025-12-20 04:20:00,,总进水毒性,8.601628,24.4,,6,多云,东南风,15,6,0.85,0.3,0.35,0.57,18.1,18.09,17.94,50.0,50.0,50.0,,,,116.0,125.0,230.0,0.6,6.34,6.14,0.62,8.74,6.05,,5.82,6.13,0.31,9.76,6.2,0.9,6.15,6.37,,,,,,,,,,,,,Sample1
2025-12-20 04:30:00,,水箱2毒性,1.130216,24.6,,6,多云,东南风,15,6,0.85,0.32,0.35,0.56,18.09,18.09,17.94,50.0,50.0,50.0,,,,116.0,125.0,230.0,0.6,6.51,6.1,0.62,8.95,6.03,,5.9,6.15,0.31,9.86,6.19,0.9,6.21,6.33,,,,,,,,,,,,,Sample2
2025-12-20 04:40:00,,总进水毒性,5.494938,24.4,,6,多云,东南风,15,6,0.85,0.3,0.34,0.56,18.08,18.08,17.94,50.0,50.0,50.0,,,,116.0,125.0,230.0,0.6,6.48,6.1,0.62,8.84,6.0,,5.79,6.14,0.31,9.65,6.19,1.0,6.04,6.34,,,,,,,,,,,,,Sample1
2025-12-20 04:50:00,,水箱3毒性,5.405809,24.2,,6,多云,东南风,15,6,0.85,0.31,0.35,0.55,18.08,18.08,17.94,50.0,50.0,50.0,,,,116.0,125.0,230.0,0.6,6.42,6.12,0.62,8.69,6.01,,5.66,6.13,0.31,9.49,6.18,1.0,5.91,6.33,,,,,,,,,,,,,Sample2
2025-12-20 05:00:00,,总进水毒性,0.0,24.6,,6,多云,东南风,15,6,0.85,0.3,0.33,0.57,18.09,18.09,17.95,50.0,50.0,50.0,,,,116.0,125.0,230.0,0.6,6.37,6.1,0.62,8.79,6.02,,5.63,6.15,0.31,9.38,6.17,1.0,5.82,6.34,,,,,,,,,,,,,Sample1
2025-12-20 05:10:00,,水箱1毒性,5.714744,24.7,,6,多云,东南风,15,6,0.85,0.0,0.33,0.56,18.09,18.09,17.95,50.0,50.0,50.0,,,,116.0,125.0,230.0,0.6,6.42,6.1,0.62,8.84,6.02,,5.63,6.1,0.31,9.53,6.17,1.0,5.77,6.34,,,,,,,,,,,,,Sample2
2025-12-20 05:20:00,,总进水毒性,2.273279,24.3,,6,多云,东南风,15,6,0.85,0.31,0.34,0.56,18.11,18.1,17.96,50.0,50.0,50.0,,,,116.0,125.0,230.0,0.6,6.45,6.1,0.63,9.11,6.05,,5.71,6.13,0.31,9.47,6.16,1.0,5.9,6.32,,,,,,,,,,,,,Sample1
2025-12-20 05:30:00,,水箱2毒性,5.464903,24.2,,6,多云,东南风,15,6,0.85,0.3,0.34,0.56,18.1,18.1,17.96,50.0,50.0,50.0,,,,116.0,125.0,230.0,0.6,6.5,6.1,0.63,9.53,6.04,,6.01,6.15,0.32,9.92,6.21,1.0,6.22,6.32,,,,,,,,,,,,,Sample2
2025-12-20 05:40:00,,总进水毒性,11.235987,24.6,,6,多云,东南风,15,6,0.85,0.31,0.35,0.56,18.11,18.11,17.96,50.0,50.0,50.0,,,,116.0,125.0,231.0,0.8,7.26,6.08,0.63,10.12,6.11,,6.79,6.18,0.32,10.81,6.2,1.9,6.54,6.34,,,,,,,,,,,,,Sample1
2025-12-20 05:50:00,,水箱3毒性,1.176755,24.7,,6,多云,东南风,15,6,0.85,0.0,0.34,0.56,18.11,18.11,17.96,50.0,50.0,50.0,,,,117.0,125.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Sample2
2025-12-20 06:00:00,,总进水毒性,3.448174,24.3,,6,多云,东南风,15,6,0.85,0.0,0.34,0.56,18.12,18.1,17.96,50.0,50.0,50.0,,,,117.0,126.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Sample1
2025-12-20 06:10:00,,水箱1毒性,1.183719,24.2,,6,多云,东南风,15,6,0.85,0.3,0.34,0.55,18.11,18.11,17.96,50.0,50.0,50.0,,,,117.0,126.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Sample2
2025-12-20 06:20:00,,总进水毒性,1.143136,24.6,,6,多云,东南风,15,6,0.85,0.31,0.34,0.58,18.11,18.11,17.96,50.0,50.0,50.0,,,,117.0,126.0,231.0,0.8,7.32,6.07,0.63,10.12,6.07,,6.79,6.15,0.34,11.08,6.2,0.0,6.74,6.32,,,,,,,,,,,,,Sample1
2025-12-20 06:30:00,,水箱2毒性,7.526902,24.7,,6,多云,东南风,15,6,0.85,0.0,0.34,0.56,18.11,18.11,17.96,50.0,50.0,50.0,,,,117.0,126.0,231.0,0.8,7.29,6.07,0.64,10.0,6.07,,6.79,6.13,0.43,11.09,6.22,0.0,6.76,6.33,,,,,,,,,,,,,Sample2
2025-12-20 06:40:00,,总进水毒性,4.347977,24.2,,6,多云,东南风,15,6,0.85,0.32,0.34,0.56,18.11,18.11,17.97,50.0,50.0,50.0,,,,117.0,126.0,231.0,0.8,7.29,6.06,0.64,10.01,6.07,,6.79,6.14,0.0,11.14,6.19,0.6,6.85,6.32,,,,,,,,,,,,,Sample1
